 Destination Port,Destination IP, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,213.22.228.147,82131969,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,142.0031705,0.15828185,6844330.75,23100000,80200000,2,82100000,11700000,30200000,80200000,2,54371,13592.75,26430.92456,53234,4,0,0,0,0,172,112,0.097404215,0.060877635,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1898076,0,1898076,1898076,80200000,0,80200000,80200000,DDoS
80,18.226.70.149,120289,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,96658.87986,66.50649685,17184.14286,37429.72939,100687,85,19126,9563,12607.71391,18478,648,120102,30025.5,47936.54976,100687,192,0,0,0,0,72,112,24.93993632,41.56656053,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,54.46.173.70,82194928,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,141.8214029,0.170326811,6322686.769,22200000,80200000,4,82200000,11700000,30200000,80200000,4,55227,11045.4,17733.63796,40863,47,0,0,0,0,172,132,0.097329607,0.072997205,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1905035,0,1905035,1905035,80200000,0,80200000,80200000,DDoS
80,21.79.85.114,120290,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,96658.07632,66.50594397,17184.28571,37397.54938,100567,37,19124,9562,12989.55157,18747,377,120103,30025.75,47846.0583,100567,166,0,0,0,0,72,112,24.93972899,41.56621498,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,223.40.125.73,82412939,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,141.4462358,0.169876238,6339456.846,22200000,80200000,1,82200000,11700000,30200000,80200000,1,273230,54646,100299.7584,231302,65,0,0,0,0,172,132,0.097072136,0.072804102,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1904009,0,1904009,1904009,80200000,0,80200000,80200000,DDoS
80,240.220.73.68,120138,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,96780.36924,58.26632706,20023,40205.67822,100709,96,19137,9568.5,12976.11654,18744,393,119981,39993.66667,53421.69387,100709,196,0,0,0,0,72,92,24.97128302,33.29504403,0,5840,1453.375,2681.356423,7189672.268,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,175.237.136.66,82190439,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,141.8291488,0.170336114,6322341.462,22200000,80200000,1,82200000,11700000,30200000,80200000,1,51717,10343.4,17633.12343,40805,16,0,0,0,0,172,132,0.097334922,0.073001192,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1903066,0,1903066,1903066,80200000,0,80200000,80200000,DDoS
80,150.201.182.167,614689,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,18915.25633,14.64155044,76836.125,215826.0977,610971,10,3435,1717.5,2359.615329,3386,49,614626,122925.2,272829.696,610971,10,0,0,0,0,72,132,4.880516814,9.761033628,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,201.9.153.89,81922556,8,5,56,11601,20,0,7,5.656854249,7300,0,2320.2,3022.508098,142.2929236,0.158686455,6826879.667,23100000,80300000,3,81700000,11700000,30200000,80300000,3,258039,64509.75,111800.3163,231177,189,0,0,0,0,172,112,0.097653203,0.061033252,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,1412806,0,1412806,1412806,80300000,0,80300000,80300000,DDoS
80,203.247.184.38,105672,3,6,26,11601,20,0,8.666666667,10.26320288,7300,0,1933.5,2720.783986,110029.1468,85.16920282,13209,35840.09157,101866,2,3271,1635.5,2310.117854,3269,2,105665,21133,45151.90963,101866,103,0,0,0,0,72,132,28.38973427,56.77946854,0,7300,1162.7,2258.94725,5102842.678,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,140.185.222.147,1337790,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,8691.199665,6.727513287,167223.75,471450.6235,1334001,13,3482,1741,2395.677775,3435,47,1337728,267545.6,596168.5029,1334001,13,0,0,0,0,72,132,2.242504429,4.485008858,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,167.177.223.39,81214311,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,143.5338163,0.14775721,7383119.182,24200000,80300000,2,81000000,11600000,30300000,80300000,3,272733,90911,135070.0774,246161,363,0,0,0,0,172,92,0.098504807,0.049252403,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,684895,0,684895,684895,80300000,0,80300000,80300000,DDoS
80,86.52.66.100,1883136,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,6177.461426,4.779261827,235392,665316.8222,1881967,3,856,428,601.040764,853,3,1883078,376615.6,841517.0839,1881967,16,0,0,0,0,72,132,1.593087276,3.186174551,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,210.199.137.218,80652659,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1757.789948,144.6077556,0.185982709,5760904.214,21400000,80300000,1,80400000,10100000,28400000,80300000,1,272874,54574.8,107732.4712,246232,50,0,0,0,0,192,132,0.111589625,0.074393084,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,129020,0,129020,129020,80300000,0,80300000,80300000,DDoS
80,42.103.235.196,1868008,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6227.48939,3.747307292,311334.6667,762271.6056,1867315,7,679,339.5,410.8290399,630,49,1867959,622653,1077908.957,1867315,7,0,0,0,0,72,92,1.605988839,2.141318453,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,53.27.26.154,80651961,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1998.0254,144.5346134,0.173585364,6203997,22300000,80300000,1,80400000,11500000,30300000,80300000,1,262156,52431.2,110167.1257,249284,140,0,0,0,0,172,132,0.099191637,0.074393727,0,4380,777.5333333,1542.802222,2380238.695,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,117070,0,117070,117070,80300000,0,80300000,80300000,DDoS
80,131.13.85.69,1867822,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,6228.109531,4.818446297,233477.75,660074.203,1867078,4,600,300,395.9797975,580,20,1867774,373554.8,834904.8912,1867078,4,0,0,0,0,72,132,1.606148766,3.212297532,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,121.13.51.37,80653308,8,5,56,11601,20,0,7,5.656854249,5840,0,2320.2,2436.833027,144.5321995,0.161183717,6721109,23200000,80300000,1,80400000,11500000,30300000,80300000,1,261512,65378,122564.0269,249029,154,0,0,0,0,172,112,0.09918998,0.061993737,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,119062,0,119062,119062,80300000,0,80300000,80300000,DDoS
80,63.72.47.239,1791013,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,6491.856843,4.466745914,255859,667371.1487,1769209,19,21345,10672.5,15066.32419,21326,19,1790941,447735.25,881039.2921,1769209,158,0,0,0,0,72,112,1.675029718,2.791716196,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,83.94.146.29,80649962,8,7,56,11601,20,0,7,5.656854249,2920,0,1657.285714,1299.172136,144.5381958,0.185988928,5760711.571,21400000,80300000,1,80400000,11500000,30300000,80300000,1,262136,43689.33333,100742.9439,249098,49,0,0,0,0,172,152,0.099194095,0.086794833,0,2920,728.9375,1179.048061,1390154.329,0,0,0,0,1,0,0,0,0,777.5333333,7,1657.285714,172,0,0,0,0,0,0,8,56,7,11601,256,229,6,20,121065,0,121065,121065,80300000,0,80300000,80300000,DDoS
80,180.167.241.100,1789661,3,6,26,11601,20,0,8.666666667,10.26320288,7300,0,1933.5,2720.783986,6496.761118,5.028885359,223707.625,623940.8492,1767775,35,21267,10633.5,14929.14547,21190,77,1789626,357925.2,788183.1643,1767775,154,0,0,0,0,72,132,1.67629512,3.352590239,0,7300,1162.7,2258.94725,5102842.678,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,28.105.229.174,80651417,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,144.5355883,0.173586535,6203955.154,22300000,80300000,1,80400000,11500000,30300000,80300000,1,260646,52129.2,109778.1462,248287,45,0,0,0,0,172,132,0.099192306,0.074394229,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,123024,0,123024,123024,80300000,0,80300000,80300000,DDoS
80,49.248.116.34,1789491,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,6497.378305,3.911726854,298248.5,720017.5752,1767877,37,21332,10666,15031.67595,21295,37,1789419,596473,1014521.167,1767877,155,0,0,0,0,72,92,1.676454366,2.235272488,0,5840,1453.375,2681.356423,7189672.268,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,100.173.183.226,80650952,8,5,56,11601,20,0,7,5.656854249,5840,0,2320.2,2436.833027,144.5364216,0.161188426,6720912.667,23200000,80300000,1,80400000,11500000,30300000,80300000,1,262130,65532.5,122669.8973,249344,194,0,0,0,0,172,112,0.099192877,0.061995548,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,121063,0,121063,121063,80300000,0,80300000,80300000,DDoS
80,67.212.206.194,1775206,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,6549.662405,4.506519243,253600.8571,668300.8026,1769158,22,5487,2743.5,3812.012657,5439,48,1775184,443796,883578.1017,1769158,166,0,0,0,0,72,112,1.689944716,2.816574527,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,37.213.17.180,80649771,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,144.5385381,0.148791495,7331797.364,24200000,80300000,1,80400000,11500000,30300000,80300000,1,261927,87309,140583.9571,249492,188,0,0,0,0,172,92,0.09919433,0.049597165,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,114058,0,114058,114058,80300000,0,80300000,80300000,DDoS
80,206.55.129.226,1775321,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,6549.238138,5.06950574,221915.125,625252.7942,1769330,41,5498,2749,3818.376618,5449,49,1775280,355056,790606.5997,1769330,68,0,0,0,0,72,132,1.689835247,3.379670493,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,40.213.77.33,80648918,8,5,56,11601,20,0,7,5.656854249,7300,0,2320.2,3022.508098,144.5400669,0.161192491,6720743.167,23200000,80300000,4,80400000,11500000,30300000,80300000,4,261155,65288.75,122671.9525,249139,191,0,0,0,0,172,112,0.099195379,0.061997112,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,113018,0,113018,113018,80300000,0,80300000,80300000,DDoS
80,210.226.189.148,1789967,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6499.002496,3.910686622,298327.8333,730448.2351,1789349,5,564,282,329.51176,515,49,1789951,596650.3333,1032907.387,1789349,5,0,0,0,0,72,92,1.676008552,2.234678069,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,158.106.11.17,80615622,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2538.919278,144.6741923,0.173663611,6201201.692,22300000,80300000,1,80400000,11500000,30300000,80300000,1,246628,49325.6,109720.8492,245599,3,0,0,0,0,172,132,0.099236349,0.074427262,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,82036,0,82036,82036,80300000,0,80300000,80300000,DDoS
80,201.32.162.96,1790079,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,6498.595872,4.469076504,255725.5714,676244.1028,1789303,4,511,255.5,334.4615075,492,19,1790064,447516,894524.6976,1789303,4,0,0,0,0,72,112,1.675903689,2.793172815,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,174.188.212.41,80615034,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2538.919278,144.6752475,0.173664877,6201156.462,22300000,80300000,2,80400000,11500000,30300000,80300000,2,247065,49413,109811.505,245848,3,0,0,0,0,172,132,0.099237073,0.074427805,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,77414,0,77414,77414,80300000,0,80300000,80300000,DDoS
80,194.238.140.47,1790043,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6498.726567,3.910520585,298340.5,730492.4863,1789452,5,563,281.5,330.2188668,515,48,1789998,596666,1032983.012,1789452,5,0,0,0,0,72,92,1.675937394,2.234583192,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,31.31.107.59,80614478,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,144.6762454,0.161261356,6717873.167,23200000,80300000,2,80400000,11500000,30300000,80300000,2,247438,61859.5,122885.8399,246187,5,0,0,0,0,172,112,0.099237757,0.062023598,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,79022,0,79022,79022,80300000,0,80300000,80300000,DDoS
80,72.37.14.209,1790169,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,6498.269158,4.468851823,255738.4286,676293.1088,1789427,5,539,269.5,311.8340905,490,49,1790125,447531.25,894597.193,1789427,5,0,0,0,0,72,112,1.675819434,2.79303239,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,219.41.69.231,80613173,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,144.6785875,0.161263966,6717764.417,23200000,80300000,1,80400000,11500000,30300000,80300000,1,247067,61766.75,122834.9014,246018,3,0,0,0,0,172,112,0.099239364,0.062024602,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,77024,0,77024,77024,80300000,0,80300000,80300000,DDoS
80,62.210.26.151,1790148,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6498.345388,3.910291216,298358,730546.1295,1789579,5,506,253,332.3401872,488,18,1790120,596706.6667,1033057.778,1789579,5,0,0,0,0,72,92,1.675839093,2.234452124,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,248.123.49.62,1790196,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6498.17115,3.910186371,298366,730555.93,1789607,5,521,260.5,348.6036431,507,14,1790174,596724.6667,1033066.442,1789607,5,0,0,0,0,72,92,1.675794159,2.234392212,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,109.13.241.183,1790351,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,6497.608569,4.468397538,255764.4286,676329.2663,1789535,3,586,293,275.7716447,488,98,1790306,447576.5,894639.0334,1789535,3,0,0,0,0,72,112,1.675649077,2.792748461,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,104.221.93.26,1790407,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,6497.405339,4.468257776,255772.4286,676348.2291,1789586,4,597,298.5,301.9345956,512,85,1790360,447590,894664.0351,1789586,4,0,0,0,0,72,112,1.675596666,2.79266111,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,84.20.83.255,1790471,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6497.17309,3.909585802,298411.8333,730586.8753,1789716,11,533,266.5,352.8462838,516,17,1790460,596820,1033078.262,1789716,161,0,0,0,0,72,92,1.675536772,2.23404903,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,86.196.140.135,1790366,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6497.554131,3.909815088,298394.3333,730616.5166,1789759,3,546,273,381.8376618,543,3,1790332,596777.3333,1033152.465,1789759,17,0,0,0,0,72,92,1.675635038,2.23418005,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,175.64.42.41,1291355,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,9008.36718,5.420662792,215225.8333,526732.0404,1290413,4,694,347,485.0752519,690,4,1291306,430435.3333,744762.5452,1290413,205,0,0,0,0,72,92,2.323141197,3.097521596,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,38.223.207.219,573257,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,20292.81806,13.95534638,81893.85714,216359.958,572552,4,450,225,312.5411973,446,4,573240,143310,286161.4017,572552,11,0,0,0,0,72,112,5.233254893,8.722091488,0,10220,1292.555556,3378.299021,11400000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,249.115.198.216,12659,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,918950.944,552.9662691,2109.833333,4856.488296,12018,4,589,294.5,334.4615075,531,58,12562,4187.333333,6786.849736,12018,4,0,0,0,0,72,92,236.9855439,315.9807252,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,180.98.77.123,36485,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,318843.3603,246.6767165,4560.625,12525.51233,35558,3,614,307,275.7716447,502,112,36378,7275.6,15811.93028,35558,3,0,0,0,0,72,132,82.22557215,164.4511443,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,56.94.161.230,196,4,1,24,6,6,6,6,0,6,6,6,0,153061.2245,25510.20408,49,93.35237901,189,1,7,2.333333333,2.309401077,5,1,0,0,0,0,0,0,0,0,0,80,20,20408.16327,5102.040816,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,6,80,0,0,0,0,0,0,4,24,1,6,256,229,3,20,0,0,0,0,0,0,0,0,DDoS
80,253.235.24.248,81117888,5,6,38,11601,20,0,7.6,7.402702209,5840,0,1933.5,2189.772933,143.4825325,0.135605108,8111788.8,25500000,80600000,8,80600000,20200000,40300000,80600000,65,515156,103031.2,222133.9943,500236,14,0,0,0,0,112,132,0.061638686,0.073966423,0,5840,970.4166667,1786.466877,3191463.902,0,0,0,0,1,0,0,0,1,1058.636364,7.6,1933.5,112,0,0,0,0,0,0,5,38,6,11601,256,229,3,20,34145,0,34145,34145,80600000,0,80600000,80600000,DDoS
80,44.117.72.134,36439,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,319245.8629,246.9881171,4554.875,12515.80231,35528,8,615,307.5,276.4787514,503,112,36378,7275.6,15795.33195,35528,8,0,0,0,0,72,132,82.32937238,164.6587448,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,198.46.210.216,36563,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,318163.1704,246.15048,4570.375,12537.95306,35598,42,579,289.5,337.2899346,528,51,36521,7304.2,15818.52326,35598,48,0,0,0,0,72,132,82.05016,164.10032,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,169.135.51.224,36532,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,318433.1545,218.9860944,5218.857143,13431.5124,35676,5,635,317.5,310.4198769,537,98,36510,9127.5,17701.01881,35676,5,0,0,0,0,72,112,82.11978539,136.866309,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,3.229.140.119,36510,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,318625.0342,191.7282936,6085,14556.07267,35795,4,640,320,383.2518754,591,49,36433,12144.33333,20484.50025,35795,4,0,0,0,0,72,92,82.16926869,109.5590249,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
